20201113_033657 0401 HK2 :0002041b t299550.5 S VM-127.0 RM 47.4 VE-126.0 RE 49.1 RS 44.0 P000 E0006 FX21 M64424952 A80
20201113_033658 0402 HK2 :0002042b t299551.0 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M188 A0
20201113_033700 0403 HK2 :0002043b t299552.4 S VM-127.0 RM 55.6 VE-126.0 RE 49.7 RS 44.0 P999 E0004 FX22 M81605416 A72
20201113_033701 0501 HK2 :0002051b t299552.4 S VM-127.0 RM 49.1 VE-126.0 RE 48.6 RS 44.0 P239 E0006 FX20 M62277528 A83
20201113_033701 0502 HK2 :0002052b t299496.5 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M192 A0
20201113_033702 0503 HK2 :0002053b t299497.0 S VM-127.0 RM 56.5 VE-126.0 RE 50.2 RS 44.0 P999 E0004 FX22 M77310216 A71
20201113_033703 0601 HK2 :0002061b t299494.2 S VM-127.0 RM 49.6 VE-126.0 RE 48.4 RS 44.0 P050 E0006 FX20 M62277528 A87
20201113_033706 0602 HK2 :0002062b t299496.2 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M186 A0
20201113_033707 0603 HK2 :0002063b t299498.6 S VM-127.0 RM 50.8 VE-126.0 RE 44.1 RS 44.0 P999 E0004 FX22 M53687800 A34
20201113_033709 0701 HK2 :0002071b t299700.9 S VM-127.0 RM 50.6 VE-126.0 RE 47.9 RS 44.0 P596 E0006 FX20 M70867376 A79
20201113_033711 0702 HK2 :False
20201113_033713 0703 HK2 :0002073b t299705.3 S VM-127.0 RM 52.4 VE-126.0 RE 42.1 RS 44.0 P999 E0004 FX22 M83752736 A63
20201113_033716 0801 HK2 :False
20201113_033718 0802 HK2 :False
20201113_033719 0803 HK2 :0002083b t299500.4 W VM-127.0 RM 54.9 VE 70.0 RE 54.6 RS 45.7 P000 E0004 FX21 M2392290000 A2159
20201113_033719 0901 HK2 :0002091b t285101.5 S VM-127.0 RM 53.4 VE-126.0 RE 50.3 RS 44.0 P180 E0006 FX20 M187 A2
20201113_033720 0902 HK2 :0002092b t285102.7 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M202 A0
20201113_033721 0903 HK2 :0002093b t285103.2 S VM-127.0 RM 55.4 VE-126.0 RE 51.6 RS 44.0 P414 E0004 FX20 M52 A0
20201113_033721 0A01 HK2 :00020A1b t284809.0 S VM-127.0 RM 41.2 VE-126.0 RE 46.2 RS 44.0 P339 E000E FX20 M126 A0
20201113_033722 0A02 HK2 :00020A2b t284809.3 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M198 A0
20201113_033722 0A03 HK2 :00020A3b t284810.1 S VM-127.0 RM 56.6 VE-126.0 RE 52.4 RS 44.0 P355 E0004 FX20 M36 A0
20201113_033724 0B01 HK2 :00020B1b t189821.4 S VM-127.0 RM 40.6 VE-126.0 RE 46.9 RS 44.0 P318 E0006 FX20 M168 A11
